time_sec,cos_sim_adjacent
249.249000,0.759699
250.250000,0.876131
251.251000,0.893051
252.252000,0.890912
253.253000,0.743594
254.254000,0.883283
255.255000,0.681630
256.256000,0.910339
257.257000,0.631344
258.258000,0.973152
259.259000,0.904802
260.260000,0.706345
261.261000,0.969022
262.262000,0.714906
263.263000,0.728037
264.264000,0.927560
265.265000,0.785969
266.266000,0.705702
267.267000,0.881910
268.268000,0.594680
269.269000,0.687713
270.270000,0.534702
271.271000,0.691558
272.272000,0.949613
273.273000,0.746930
274.274000,0.971206
275.275000,0.577392
276.276000,0.571358
277.277000,0.979187
278.278000,0.761359
279.279000,0.682192
280.280000,0.922586
281.281000,0.891054
282.282000,0.990891
283.283000,0.690895
284.284000,0.951237
285.285000,0.623427
286.286000,0.903532
287.287000,0.985405
288.288000,0.609922
289.289000,0.609641
290.290000,0.982023
291.291000,0.620104
292.292000,0.596031
293.293000,0.976507
294.294000,0.963354
295.295000,0.952975
296.296000,0.648738
297.297000,0.697081
298.298000,0.978410
299.299000,0.861459
300.300000,0.666854
301.301000,0.790047
302.302000,0.983598
303.303000,0.697110
304.304000,0.946137
305.305000,0.618445
306.306000,0.982554
307.307000,0.719206
308.308000,0.973592
309.309000,0.668399
310.310000,0.987289
311.311000,0.683619
312.312000,0.948515
313.313000,0.627241
314.314000,0.874754
315.315000,0.917298
316.316000,0.798993
317.317000,0.843024
318.318000,0.908094
319.319000,0.914987
320.320000,0.933053
321.321000,0.893013
322.322000,0.943709
323.323000,0.950762
324.324000,0.925868
325.325000,0.747343
326.326000,0.907288
327.327000,0.720352
328.328000,0.940228
329.329000,0.681703
330.330000,0.885932
331.331000,0.722327
332.332000,0.907900
333.333000,0.953523
334.334000,0.929806
335.335000,0.747661
336.336000,0.922045
337.337000,0.741330
338.338000,0.887808
339.339000,0.785228
340.340000,0.941139
341.341000,0.961333
342.342000,0.774545
343.343000,0.893265
344.344000,0.950161
345.345000,0.792337
346.346000,0.945807
347.347000,0.667328
348.348000,0.613926
349.349000,0.832008
350.350000,0.840013
351.351000,0.946902
352.352000,0.928948
353.353000,0.953727
354.354000,0.965636
355.355000,0.881308
356.356000,0.954005
357.357000,0.981695
358.358000,0.740466
359.359000,0.897969
360.360000,0.763602
361.361000,0.797015
362.362000,0.901231
363.363000,0.726239
364.364000,0.814278
365.365000,0.708556
366.366000,0.954730
367.367000,0.805914
368.368000,0.881546
369.369000,0.875198
370.370000,0.837098
371.371000,0.850080
372.372000,0.836589
373.373000,0.689156
374.374000,0.903619
375.375000,0.763921
376.376000,0.667193
377.377000,0.910042
378.378000,0.975060
379.379000,0.810093
380.380000,0.844602
381.381000,0.967028
382.382000,0.956960
383.383000,0.829670
384.384000,0.982960
385.385000,0.974791
386.386000,0.831981
387.387000,0.929792
388.388000,0.896256
389.389000,0.703831
390.390000,0.982223
391.391000,0.967667
392.392000,0.738162
393.393000,0.896867
394.394000,0.913439
395.395000,0.784608
396.396000,0.920734
397.397000,0.950658
398.398000,0.973855
399.399000,0.966488
400.400000,0.859393
401.401000,0.956341
402.402000,0.717032
403.403000,0.775839
404.404000,0.732676
405.405000,0.943646
406.406000,0.577550
407.407000,0.649482
408.408000,0.936835
409.409000,0.941336
410.410000,0.850090
411.411000,0.962573
412.412000,0.977652
413.413000,0.967969
414.414000,0.760707
415.415000,0.884749
416.416000,0.845235
417.417000,0.949838
418.418000,0.932376
419.419000,0.845799
420.420000,0.946156
421.421000,0.936699
422.422000,0.827276
423.423000,0.931946
424.424000,0.884329
425.425000,0.951612
426.426000,0.973361
427.427000,0.965273
428.428000,0.934162
429.429000,0.871199
430.430000,0.927725
431.431000,0.942088
432.432000,0.810835
433.433000,0.873804
434.434000,0.649668
435.435000,0.887135
436.436000,0.663387
437.437000,0.941670
438.438000,0.819011
439.439000,0.965618
440.440000,0.765615
441.441000,0.962599
442.442000,0.969483
443.443000,0.775976
444.444000,0.946866
445.445000,0.944965
446.446000,0.693546
447.447000,0.958751
448.448000,0.705787
449.449000,0.835691
450.450000,0.909069
451.451000,0.633819
452.452000,0.638774
453.453000,0.921409
454.454000,0.994561
455.455000,0.938794
456.456000,0.950943
457.457000,0.972451
458.458000,0.622923
459.459000,0.977980
460.460000,0.993474
